Date,Temperature,pH,DO,Turbidity(V),TDS,EC,WQI,WQC,Numeric_WQC,Verdict
8/16/2020 6:41,34,7.79,6,0.32,2701,3.45,33.9,Bad,3,1
8/16/2020 6:43,34,7.87,6,0.33,2682,3.44,34.58,Bad,3,1
8/16/2020 6:45,34,8.07,5,0.32,2701,3.45,33.9,Bad,3,1
8/16/2020 6:46,34,7.92,5,0.31,2720,3.46,33.56,Bad,3,1
8/16/2020 6:48,34,8.29,6,0.32,2779,3.49,32.2,Bad,3,1
8/16/2020 6:50,34,8.25,6,0.31,2859,3.53,30.17,Bad,3,1
8/16/2020 6:51,34,8.18,5,0.31,2819,3.51,31.19,Bad,3,1
8/16/2020 6:53,34,8.27,5,0.3,2779,3.49,32.2,Bad,3,1
8/16/2020 6:55,34,8.64,6,0.3,2819,3.51,31.19,Bad,3,1
8/16/2020 6:56,34,8.16,6,0.3,2799,3.5,31.53,Bad,3,1
8/16/2020 6:58,34,8.33,6,0.32,2839,3.52,30.85,Bad,3,1
8/16/2020 7:00,34,8.36,6,0.33,2879,3.54,29.83,Bad,3,1
8/16/2020 7:01,34,8.28,5,0.32,2819,3.51,31.19,Bad,3,1
8/16/2020 7:03,34,8.4,5,0.3,2799,3.5,31.53,Bad,3,1
8/16/2020 7:05,34,8.24,5,0.3,2819,3.51,31.19,Bad,3,1
8/16/2020 7:06,34,8.34,5,0.29,2819,3.51,31.19,Bad,3,1
8/16/2020 7:08,34.13,8.21,5,0.28,2779,3.49,32.2,Bad,3,1
8/16/2020 7:10,34.13,8.49,5,0.28,2839,3.52,30.85,Bad,3,1
8/16/2020 7:11,34.06,8.43,5,0.28,2779,3.49,32.2,Bad,3,1
8/16/2020 7:13,34.13,8.02,5,0.28,2779,3.49,32.2,Bad,3,1
8/16/2020 7:15,34.13,8.34,5,0.28,2879,3.54,29.83,Bad,3,1
8/16/2020 7:16,34.06,8.3,5,0.27,2799,3.5,31.53,Bad,3,1
8/16/2020 7:18,34.06,8.43,5,0.27,2799,3.5,31.53,Bad,3,1
8/16/2020 7:20,34.06,8.51,5,0.27,2799,3.5,31.53,Bad,3,1
8/16/2020 7:21,34.13,8.41,5,0.27,2779,3.49,32.2,Bad,3,1
8/16/2020 7:23,34.13,8.48,5,0.27,2759,3.48,32.54,Bad,3,1
8/16/2020 7:25,34.06,8.24,5,0.26,2779,3.49,32.2,Bad,3,1
8/16/2020 7:26,34.13,8.13,5,0.27,2779,3.49,32.2,Bad,3,1
8/16/2020 7:28,34.13,8.35,5,0.27,2779,3.49,32.2,Bad,3,1
8/16/2020 7:30,34.13,8.02,5,0.27,2779,3.49,32.2,Bad,3,1
8/16/2020 7:31,34.13,8.41,5,0.27,2799,3.5,31.53,Bad,3,1
8/16/2020 7:33,34.13,8.52,6,0.27,2839,3.52,30.51,Bad,3,1
8/16/2020 7:35,34.13,7.92,5,0.26,2759,3.48,32.54,Bad,3,1
8/16/2020 7:36,34.13,8.09,5,0.26,2779,3.49,32.2,Bad,3,1
8/16/2020 7:38,34.13,8.21,5,0.26,2779,3.49,32.2,Bad,3,1
8/16/2020 7:40,34.19,8.1,5,0.25,2759,3.48,32.54,Bad,3,1
8/16/2020 7:41,34.13,8.13,5,0.23,2779,3.49,32.2,Bad,3,1
8/16/2020 7:43,34.19,8.47,5,0.24,2759,3.48,32.54,Bad,3,1
8/16/2020 7:45,34.13,8.74,6,0.29,2839,3.52,30.51,Bad,3,1
8/16/2020 7:46,34.13,8.09,7,0.31,2799,3.5,31.53,Bad,3,1
8/16/2020 7:48,34.13,8.22,7,0.33,2799,3.5,31.53,Bad,3,1
8/16/2020 7:50,34.19,8.21,7,0.32,2799,3.5,31.53,Bad,3,1
8/16/2020 7:51,34.19,8.17,7,0.32,2799,3.5,31.53,Bad,3,1
8/16/2020 7:53,34.19,8.31,7,0.32,2779,3.49,32.2,Bad,3,1
8/16/2020 7:55,34.13,8.34,6,0.34,2779,3.49,32.2,Bad,3,1
8/16/2020 7:56,34.13,8.4,6,0.35,2799,3.5,31.53,Bad,3,1
8/16/2020 7:58,34.19,8.65,7,0.35,2799,3.5,31.53,Bad,3,1
8/16/2020 8:00,34.13,8.51,7,0.33,2819,3.51,31.19,Bad,3,1
8/16/2020 8:01,34.13,8.81,7,0.33,2839,3.52,30.51,Bad,3,1
8/16/2020 8:03,34.13,8.3,6,0.33,2779,3.49,32.2,Bad,3,1
8/16/2020 8:05,34.13,8.64,7,0.31,2779,3.49,32.2,Bad,3,1
8/16/2020 8:06,34.19,7.63,7,0.27,2779,3.49,32.2,Bad,3,1
8/16/2020 8:08,34.13,8.34,7,0.29,2900,3.55,29.15,Bad,3,1
8/16/2020 8:10,34.19,8.33,7,0.31,2859,3.53,30.17,Bad,3,1
8/16/2020 8:11,34.13,8.72,7,0.3,2920,3.56,28.81,Bad,3,1
8/16/2020 8:13,34.19,8.61,7,0.28,2920,3.56,28.81,Bad,3,1
8/16/2020 8:15,34.19,8.33,7,0.28,2900,3.55,29.15,Bad,3,1
8/16/2020 8:16,34.13,8.16,6,0.23,2859,3.53,30.17,Bad,3,1
8/16/2020 8:18,34.19,8.04,6,0.21,2819,3.51,31.19,Bad,3,1
8/16/2020 8:20,34.19,7.85,6,0.21,2819,3.51,31.19,Bad,3,1
8/16/2020 8:21,34.19,8.7,6,0.25,2839,3.52,30.51,Bad,3,1
8/16/2020 8:23,34.13,9.05,6,0.25,2819,3.51,31.19,Bad,3,1
8/16/2020 8:25,34.19,8.47,6,0.25,2859,3.53,30.17,Bad,3,1
8/16/2020 8:26,34.19,8.63,6,0.26,2839,3.52,30.51,Bad,3,1
8/16/2020 8:28,34.19,8.54,5,0.26,2839,3.52,30.85,Bad,3,1
8/16/2020 8:30,34.13,8.52,6,0.26,2859,3.53,30.17,Bad,3,1
8/16/2020 8:31,34.19,8.79,6,0.27,2900,3.55,29.15,Bad,3,1
8/16/2020 8:33,34.19,8.83,6,0.28,2859,3.53,30.17,Bad,3,1
8/16/2020 8:35,34.19,8.97,6,0.3,2839,3.52,30.51,Bad,3,1
8/16/2020 8:36,34.19,8.59,6,0.54,2819,3.51,31.19,Bad,3,1
8/16/2020 8:38,34.19,8.46,5,0.67,2799,3.5,31.53,Bad,3,1
8/16/2020 8:40,34.19,8.33,6,0.64,2859,3.53,30.17,Bad,3,1
8/16/2020 8:41,34.19,8.26,5,0.68,2839,3.52,30.85,Bad,3,1
8/16/2020 8:43,34.13,8.57,6,0.68,2839,3.52,30.51,Bad,3,1
8/16/2020 8:45,34.06,8.31,5,0.71,2859,3.53,30.17,Bad,3,1
8/16/2020 8:46,34.06,8.19,6,0.75,2879,3.54,29.83,Bad,3,1
8/16/2020 8:48,34.06,8.19,6,0.74,2859,3.53,30.17,Bad,3,1
8/16/2020 8:50,34.06,8.36,6,0.8,2859,3.53,30.17,Bad,3,1
8/16/2020 8:51,34,8.52,6,0.8,2859,3.53,30.17,Bad,3,1
8/16/2020 8:53,34,8.59,6,0.8,2859,3.53,30.17,Bad,3,1
8/16/2020 8:55,33.94,8.57,6,0.8,2859,3.53,30.17,Bad,3,1
8/16/2020 8:56,33.88,8.66,6,0.8,2839,3.52,30.51,Bad,3,1
8/16/2020 8:58,33.88,8.7,7,0.8,2839,3.52,30.51,Bad,3,1
8/16/2020 9:00,33.81,8.67,6,0.8,2819,3.51,31.19,Bad,3,1
8/16/2020 9:01,33.81,8.76,7,0.81,2839,3.52,30.51,Bad,3,1
8/16/2020 9:03,33.75,8.7,6,0.81,2839,3.52,30.51,Bad,3,1
8/16/2020 9:05,33.75,8.52,6,0.82,2819,3.51,31.19,Bad,3,1
8/16/2020 9:06,33.75,8.56,6,0.82,2819,3.51,31.19,Bad,3,1
8/16/2020 9:08,33.81,8.53,6,0.82,2799,3.5,31.53,Bad,3,1
8/16/2020 9:10,33.81,8.59,6,0.82,2759,3.48,32.54,Bad,3,1
8/16/2020 9:11,33.81,8.44,6,0.82,2759,3.48,32.54,Bad,3,1
8/16/2020 9:13,33.75,8.53,6,0.82,2682,3.44,34.24,Bad,3,1
8/16/2020 9:15,33.69,9.27,6,0.78,2606,3.4,36.27,Bad,3,1
8/16/2020 9:16,33.69,9.3,6,0.83,2799,3.5,31.53,Bad,3,1
8/16/2020 9:18,33.69,9.24,6,0.83,2759,3.48,32.54,Bad,3,1
8/16/2020 9:20,33.63,9.35,6,0.84,2720,3.46,33.56,Bad,3,1
8/16/2020 9:21,33.69,9.23,5,0.83,2624,3.41,35.93,Bad,3,1
8/16/2020 9:23,33.75,9.32,6,0.83,2587,3.39,36.61,Bad,3,1
8/16/2020 9:25,33.75,9.19,6,0.89,2568,3.38,36.95,Bad,3,1
8/16/2020 9:26,31.75,9.55,3,0.95,2266,3.21,43.22,Bad,3,1
8/16/2020 9:28,31.75,9.45,3,0.94,2279,3.22,42.91,Bad,3,1
8/16/2020 9:30,31.69,9.44,4,0.95,2373,3.27,40.63,Bad,3,1
8/16/2020 9:31,31.75,9.5,4,0.98,2367,3.27,40.77,Bad,3,1
8/16/2020 9:33,31.75,9.48,4,0.96,2354,3.26,41.08,Bad,3,1
8/16/2020 9:35,31.75,9.5,4,0.97,2419,3.3,39.52,Bad,3,1
8/16/2020 9:36,31.75,9.46,4,0.96,2393,3.29,40.14,Bad,3,1
8/16/2020 9:38,31.75,9.4,3,0.98,2354,3.26,41.11,Bad,3,1
8/16/2020 9:40,31.75,9.44,3,0.94,2393,3.29,40.17,Bad,3,1
8/16/2020 9:41,31.81,9.37,3,0.94,2399,3.29,40.03,Bad,3,1
8/16/2020 9:43,31.75,9.34,3,0.93,2393,3.29,40.18,Bad,3,1
8/16/2020 9:45,31.81,9.36,3,0.93,2412,3.3,39.72,Bad,3,1
8/16/2020 9:46,31.81,9.38,3,0.93,2412,3.3,39.72,Bad,3,1
8/16/2020 9:48,31.81,9.34,3,0.94,2465,3.33,38.45,Bad,3,1
8/16/2020 9:50,31.81,9.35,3,0.94,2478,3.33,38.14,Bad,3,1
8/16/2020 9:51,31.81,9.39,3,0.94,2518,3.36,37.18,Bad,3,1
8/16/2020 9:53,31.81,9.36,3,0.93,2478,3.33,38.14,Bad,3,1
8/16/2020 9:55,31.81,9.2,3,0.92,2491,3.34,37.84,Bad,3,1
8/16/2020 9:56,31.81,9.35,3,0.92,2491,3.34,37.83,Bad,3,1
8/16/2020 9:58,31.87,9.39,3,0.92,2512,3.35,37.32,Bad,3,1
8/16/2020 10:00,31.81,9.19,3,0.91,2518,3.36,37.19,Bad,3,1
8/16/2020 10:01,31.81,9.28,4,0.92,2559,3.38,36.17,Bad,3,1
8/16/2020 10:03,31.87,9.34,3,0.92,2566,3.38,36.03,Bad,3,1
8/16/2020 10:05,31.81,9.43,3,0.92,2642,3.42,34.21,Bad,3,1
8/16/2020 10:06,31.87,9.4,4,0.91,2621,3.41,34.68,Bad,3,1
8/16/2020 10:08,31.87,9.39,4,0.92,2663,3.43,33.68,Bad,3,1
8/16/2020 10:10,31.87,9.33,4,0.91,2649,3.43,34.01,Bad,3,1
8/16/2020 10:11,31.81,9.34,3,0.91,2656,3.43,33.88,Bad,3,1
8/16/2020 10:13,31.87,9.41,3,0.91,2663,3.43,33.71,Bad,3,1
8/16/2020 10:15,31.87,9.35,3,0.91,2691,3.45,33.04,Bad,3,1
8/16/2020 10:16,31.87,9.39,3,0.91,2691,3.45,33.04,Bad,3,1
8/16/2020 10:18,31.87,9.39,5,0.91,2749,3.48,31.59,Bad,3,1
8/16/2020 10:20,31.87,9.4,3,0.9,2734,3.47,32.01,Bad,3,1
8/16/2020 10:21,31.87,9.53,4,0.91,2734,3.47,31.97,Bad,3,1
8/16/2020 10:23,31.87,9.43,4,0.9,2881,3.54,28.46,Bad,3,1
8/16/2020 10:25,31.87,9.36,3,0.89,2706,3.46,32.68,Bad,3,1
8/16/2020 10:26,31.87,9.46,3,0.89,2734,3.47,32.01,Bad,3,1
8/16/2020 10:28,31.94,9.45,3,0.89,2785,3.5,30.78,Bad,3,1
8/16/2020 10:30,31.94,9.32,4,0.9,2814,3.51,30.06,Bad,3,1
8/16/2020 10:31,31.94,9.47,3,0.88,2727,3.47,32.17,Bad,3,1
8/16/2020 10:33,31.94,9.49,5,0.88,2741,3.47,31.78,Bad,3,1
8/16/2020 10:35,31.94,9.51,3,0.89,2770,3.49,31.14,Bad,3,1
8/16/2020 10:36,31.94,9.33,5,0.89,2799,3.5,30.39,Bad,3,1
8/16/2020 10:38,31.87,9.49,4,0.9,2851,3.53,29.17,Bad,3,1
8/16/2020 10:40,31.87,9.44,5,0.92,2973,3.59,26.22,Bad,3,1
8/16/2020 10:41,31.94,9.31,3,0.89,2785,3.5,30.79,Bad,3,1
8/16/2020 10:43,31.87,9.49,3,0.89,2807,3.51,30.26,Bad,3,1
8/16/2020 10:45,31.94,9.49,5,0.89,2829,3.52,29.67,Bad,3,1
8/16/2020 10:46,31.94,9.42,4,0.91,2949,3.58,26.83,Bad,3,1
8/16/2020 10:48,31.94,9.31,5,0.89,2919,3.56,27.52,Bad,3,1
8/16/2020 10:50,31.94,9.55,4,0.92,2934,3.57,27.18,Bad,3,1
8/16/2020 10:51,31.94,9.48,5,0.9,2888,3.55,28.25,Bad,3,1
8/16/2020 10:53,31.94,9.61,4,0.92,2980,3.59,26.08,Bad,3,1
8/16/2020 10:55,31.94,9.45,4,0.91,2919,3.56,27.55,Bad,3,1
8/16/2020 10:56,31.94,9.5,4,0.91,2964,3.58,26.47,Bad,3,1
8/16/2020 10:58,31.94,9.51,5,0.91,2964,3.58,26.44,Bad,3,1
8/16/2020 11:00,31.94,9.68,4,0.91,2934,3.57,27.18,Bad,3,1
8/16/2020 11:01,31.94,9.72,5,0.91,2980,3.59,26.05,Bad,3,1
8/16/2020 11:03,31.94,9.5,5,0.92,2995,3.6,25.69,Bad,3,1
8/16/2020 11:05,31.94,9.69,5,0.92,3026,3.61,24.95,Bad,3,1
8/16/2020 11:06,31.94,9.55,3,0.89,2844,3.53,29.37,Bad,3,1
8/16/2020 11:08,31.94,9.62,4,0.89,2873,3.54,28.64,Bad,3,1
8/16/2020 11:10,31.94,9.71,4,0.9,2934,3.57,27.18,Bad,3,1
8/16/2020 11:11,31.94,9.35,4,0.89,2904,3.55,27.91,Bad,3,1
8/16/2020 11:13,32,9.56,4,0.91,2941,3.57,27.01,Bad,3,1
8/16/2020 11:15,32,9.35,4,0.91,2972,3.59,26.28,Bad,3,1
8/16/2020 11:16,32,9.72,5,0.92,2956,3.58,26.62,Bad,3,1
8/16/2020 11:18,31.94,9.73,4,0.92,2949,3.58,26.82,Bad,3,1
8/16/2020 11:20,32,9.48,4,0.94,2972,3.59,26.27,Bad,3,1
8/16/2020 11:21,32,9.43,4,0.93,2926,3.57,27.37,Bad,3,1
8/16/2020 11:23,32,9.36,4,0.91,2926,3.57,27.38,Bad,3,1
8/16/2020 11:25,32,9.74,4,0.93,2972,3.59,26.26,Bad,3,1
8/16/2020 11:26,32,9.67,4,0.93,2956,3.58,26.65,Bad,3,1
8/16/2020 11:28,32.06,9.57,4,0.91,2933,3.57,27.2,Bad,3,1
8/16/2020 11:30,32,9.62,5,0.92,2987,3.6,25.88,Bad,3,1
8/16/2020 11:31,32,9.48,4,0.92,3034,3.62,24.79,Bad,3,1
8/16/2020 11:33,32,9.35,4,0.89,2941,3.57,27.02,Bad,3,1
8/16/2020 11:35,32,9.59,5,0.91,3002,3.6,25.52,Bad,3,1
8/16/2020 11:36,32.06,9.56,4,0.92,2979,3.59,26.1,Bad,3,1
8/16/2020 11:38,32,9.38,4,0.95,2987,3.6,25.92,Bad,3,1
8/16/2020 11:40,32,9.48,5,0.96,3065,3.63,24.02,Bad,3,1
8/16/2020 11:41,32.06,9.39,5,0.94,2828,3.52,29.69,Bad,3,1
8/16/2020 11:43,32,9.53,4,1.07,2933,3.57,27.2,Bad,3,1
8/16/2020 11:45,32.06,9.33,4,1.11,2888,3.55,28.28,Bad,3,1
8/16/2020 11:46,32.13,9.52,4,1.07,2910,3.56,27.75,Bad,3,1
8/16/2020 11:48,32.13,9.65,4,1.12,2910,3.56,27.74,Bad,3,1
8/16/2020 11:50,32.13,9.24,4,1.18,2940,3.57,27.04,Bad,3,1
8/16/2020 11:51,32.06,9.37,4,1.21,2979,3.59,26.1,Bad,3,1
8/16/2020 11:53,32.13,9.52,4,1.22,2940,3.57,27.03,Bad,3,1
8/16/2020 11:55,32,9.46,5,1.29,3113,3.65,22.86,Bad,3,1
8/16/2020 11:56,32,9.59,5,1.34,3034,3.62,24.74,Bad,3,1
8/16/2020 11:58,32.06,9.64,5,1.46,3057,3.63,24.19,Bad,3,1
8/16/2020 12:00,32.06,9.32,6,1.38,3057,3.63,24.17,Bad,3,1
8/16/2020 12:01,32.13,9.61,4,1.64,3048,3.62,24.43,Bad,3,1
8/16/2020 12:03,32.13,9.58,5,1.83,3064,3.63,24.01,Bad,3,1
8/16/2020 12:05,32.13,9.39,5,2,3111,3.65,22.89,Bad,3,1
8/16/2020 12:06,32.13,9.69,5,1.98,3095,3.65,23.26,Bad,3,1
8/16/2020 12:08,32.19,9.31,4,2.33,3040,3.62,24.61,Bad,3,1
8/16/2020 12:10,32.13,9.44,4,2.55,3064,3.63,24.03,Bad,3,1
8/16/2020 12:11,32.19,9.66,6,2.77,3071,3.63,23.78,Bad,3,1
8/16/2020 12:13,32.19,9.56,6,2.87,3103,3.65,23.02,Bad,3,1
8/16/2020 12:15,32.19,9.56,5,2.9,3118,3.66,22.69,Bad,3,1
8/16/2020 12:16,32.19,9.33,6,2.93,3087,3.64,23.41,Bad,3,1
8/16/2020 12:18,32.19,9.58,5,2.92,3118,3.66,22.69,Bad,3,1
8/16/2020 12:20,32.13,9.48,5,3.92,3175,3.68,21.3,Bad,3,1
8/16/2020 12:21,32.13,9.3,5,3.29,3208,3.7,20.54,Bad,3,1
8/16/2020 12:23,32.13,9.62,5,3.14,3175,3.68,21.32,Bad,3,1
8/16/2020 12:25,32.19,9.57,4,3.11,3134,3.66,22.33,Bad,3,1
8/16/2020 12:26,32.19,9.72,6,3.09,3150,3.67,21.88,Bad,3,1
8/16/2020 12:28,32.19,9.43,5,3.06,3167,3.68,21.52,Bad,3,1
8/16/2020 12:30,32.19,9.53,5,2.86,3134,3.66,22.31,Bad,3,1
8/16/2020 12:31,32.19,9.58,6,2.67,3223,2.84,56.29,Good,2,0
8/16/2020 12:33,32.19,9.42,4,2.39,3206,1.64,27.03,Bad,3,1
8/16/2020 12:35,32.19,10.31,4,3.04,3206,0.47,22.86,Bad,3,1
8/16/2020 12:36,32.19,10.33,6,3.02,3167,0.46,24.74,Bad,3,1
8/16/2020 12:38,32.19,10.41,4,3.01,3192,0.46,24.19,Bad,3,1
8/16/2020 12:40,32.19,10.37,5,2.99,3183,0.46,24.17,Bad,3,1
8/16/2020 12:41,32.19,10.44,5,3,3174,0.46,24.43,Bad,3,1
8/16/2020 12:43,32.25,10.48,5,3,3174,0.47,24.01,Bad,3,1
8/16/2020 12:45,32.31,10.45,6,3.01,3199,0.46,22.89,Bad,3,1
8/16/2020 12:46,31.94,10.08,7,2.41,3250,-0.14,23.26,Bad,3,1
8/16/2020 12:48,31.87,10.19,7,2.71,3224,-0.14,24.61,Bad,3,1
8/16/2020 12:50,31.62,10.14,7,2.76,3226,-0.13,24.03,Bad,3,1
8/16/2020 12:51,31.69,10.1,7,2.8,3261,-0.12,23.78,Bad,3,1
8/16/2020 12:53,31.31,10.09,7,2.8,3231,-0.12,23.02,Bad,3,1
8/16/2020 12:55,31.31,10.31,7,2.8,3224,-0.12,22.69,Bad,3,1
8/16/2020 12:56,31.37,10.11,9,2.83,3214,-0.12,23.41,Bad,3,1
8/16/2020 12:58,781,10.04,4,2.5,3213,-0.53,22.69,Bad,3,1
8/16/2020 13:00,32.06,10.09,2,2.73,3268,0.95,21.3,Bad,3,1
8/16/2020 13:01,32.44,9.98,13,2.91,63144,-2.26,20.54,Bad,3,1
8/16/2020 13:03,32.44,10.13,8,2.61,4074,4.05,21.32,Bad,3,1
8/16/2020 13:05,32.31,10.32,8,3.04,4267,4.12,22.33,Bad,3,1
8/16/2020 13:06,32.25,10.19,9,2.93,4078,4.05,21.88,Bad,3,1
8/16/2020 13:08,31.62,9.8,7,3.1,3630,3.88,21.52,Bad,3,1
8/16/2020 13:10,31.69,9.89,7,2.83,3729,3.92,22.31,Bad,3,1
8/16/2020 13:11,31.31,9.63,7,2.88,3431,3.8,56.29,Good,2,0
8/16/2020 13:13,31.31,9.55,8,2.66,3414,3.79,27.03,Bad,3,1
8/16/2020 13:15,31.37,9.54,9,2.65,3387,3.78,22.86,Bad,3,1
8/16/2020 13:16,781,9.69,9,2.66,33663.77,31.62,24.74,Bad,3,1
8/16/2020 13:18,32.06,9.6,10,1.99,3300,3.74,24.19,Bad,3,1
8/16/2020 13:20,32.44,9.51,9,1.16,3277,3.73,24.17,Bad,3,1
8/16/2020 13:21,32.44,9.45,9,0.98,3244,3.71,24.43,Bad,3,1
8/16/2020 13:23,32.31,9.68,9,0.96,3279,3.73,24.01,Bad,3,1
8/16/2020 13:25,32.25,9.52,3,0.96,3272,3.73,22.89,Bad,3,1
8/16/2020 13:26,32.31,9.53,3,0.94,3246,3.71,23.26,Bad,3,1
8/16/2020 13:28,32.25,9.47,4,1,3239,3.71,24.61,Bad,3,1
8/16/2020 13:30,32.25,9.56,3,0.97,3223,3.7,24.03,Bad,3,1
8/16/2020 13:31,32.25,9.42,3,0.9,3206,3.7,23.78,Bad,3,1
8/16/2020 13:33,32.25,9.44,4,0.9,3206,3.7,23.02,Bad,3,1
8/16/2020 13:35,32.19,9.6,4,0.89,3167,3.68,22.69,Bad,3,1
8/16/2020 13:36,32.13,9.53,3,0.9,3192,3.69,23.41,Bad,3,1
8/16/2020 13:38,32.19,9.55,3,0.98,3183,3.69,22.69,Bad,3,1
8/16/2020 13:40,32.25,9.46,4,1.07,3174,3.68,21.3,Bad,3,1
8/16/2020 13:41,32.25,9.46,4,1.14,3174,3.68,20.54,Bad,3,1
8/16/2020 13:43,32.19,9.7,4,1.48,3199,3.69,21.32,Bad,3,1
8/16/2020 13:45,32.06,9.71,4,1.64,3250,3.72,22.33,Bad,3,1
8/16/2020 13:46,32.13,9.57,4,1.68,3224,3.7,21.88,Bad,3,1
8/16/2020 13:48,32,9.68,3,1.49,3226,3.71,21.52,Bad,3,1
8/16/2020 13:50,31.87,9.7,3,1.95,3261,3.72,22.31,Bad,3,1
8/16/2020 13:51,31.62,9.54,3,2.31,3231,3.71,56.29,Good,2,0
8/16/2020 13:53,31.56,9.54,3,2.17,3224,3.7,20.26,Bad,3,1
8/16/2020 13:55,31.62,9.52,3,2.26,3214,3.7,20.49,Bad,3,1
8/16/2020 13:56,31.75,9.53,3,2.44,3213,3.7,20.51,Bad,3,1
8/16/2020 13:58,31.37,9.56,3,2.49,3268,3.72,19.2,Very Bad,4,1
8/16/2020 14:00,31.31,9.55,3,2.5,3277,3.73,18.99,Very Bad,4,1
8/16/2020 14:01,30.62,9.55,3,2.19,3383,3.77,16.4,Very Bad,4,1
8/16/2020 14:03,30.44,9.5,3,2.52,3395,3.78,16.2,Very Bad,4,1
8/16/2020 14:05,30.87,9.56,3,2.09,3396,3.78,16.17,Very Bad,4,1
8/16/2020 14:06,31.25,9.55,3,1.94,3338,3.76,17.48,Very Bad,4,1
8/16/2020 14:08,31.31,9.46,3,1.98,3345,3.76,17.38,Very Bad,4,1
8/16/2020 14:10,31.56,9.5,3,1.98,3290,3.73,18.66,Very Bad,4,1
8/16/2020 14:11,31.81,9.58,4,2,3270,3.73,19.15,Very Bad,4,1
8/16/2020 14:13,31.87,9.43,3,1.99,3244,3.71,19.78,Very Bad,4,1
8/16/2020 14:15,32.44,9.37,3,0.87,3037,3.62,24.74,Bad,3,1
8/16/2020 14:16,32.44,9.47,4,0.86,3006,3.6,25.48,Bad,3,1
8/16/2020 14:18,32.31,9.49,4,0.9,3007,3.6,25.46,Bad,3,1
8/16/2020 14:20,32.25,9.5,4,0.9,3031,3.62,24.88,Bad,3,1
8/16/2020 14:21,32.25,9.64,3,0.96,3031,3.62,24.88,Bad,3,1
8/16/2020 14:23,32.25,9.56,3,1.02,3047,3.62,24.5,Bad,3,1
8/16/2020 14:25,32.25,9.55,3,1.1,3016,3.61,25.24,Bad,3,1
8/16/2020 14:26,32.25,9.71,3,1.17,3047,3.62,24.49,Bad,3,1
8/16/2020 14:28,32.19,9.58,5,1.34,3055,3.63,24.3,Bad,3,1
8/16/2020 14:30,32.19,9.6,3,1.22,3055,3.63,24.3,Bad,3,1
8/16/2020 14:31,32.19,9.49,4,1.48,3055,3.63,24.3,Bad,3,1
8/16/2020 14:33,32.13,9.62,4,1.82,3079,3.64,23.71,Bad,3,1
8/16/2020 14:35,32.13,9.58,3,1.87,3048,3.62,24.45,Bad,3,1
8/16/2020 14:36,32,9.47,3,1.88,3034,3.62,24.79,Bad,3,1
8/16/2020 14:38,31.94,9.67,3,1.89,3058,3.63,24.15,Bad,3,1
8/16/2020 14:40,31.81,9.6,4,1.87,3075,3.64,23.82,Bad,3,1
8/16/2020 14:41,31.75,9.57,3,1.9,3068,3.63,23.99,Bad,3,1
8/16/2020 14:43,31.5,9.57,5,1.93,3134,3.66,22.42,Bad,3,1
8/16/2020 14:45,30.87,9.53,3,1.93,3191,3.69,21.08,Bad,3,1
8/16/2020 14:46,29.37,9.53,5,1.93,3405,3.78,16.01,Very Bad,4,1
8/16/2020 14:48,29.12,9.52,4,1.93,3446,3.8,15.04,Very Bad,4,1
8/16/2020 14:50,29.12,9.54,5,1.94,3391,3.78,16.35,Very Bad,4,1
8/16/2020 14:51,28.94,9.53,3,1.95,3495,3.82,13.84,Very Bad,4,1
8/16/2020 14:53,28.37,9.56,3,2.02,3747,3.93,7.8,Very Bad,4,1
8/16/2020 14:55,28.37,9.56,5,2.02,3747,3.93,7.8,Very Bad,4,1
8/16/2020 14:56,28.31,9.25,4,2.1,3183,3.69,21.39,Bad,3,1
8/16/2020 14:58,28.62,9.48,5,1.95,3257,3.72,19.57,Very Bad,4,1
8/16/2020 15:00,28.94,9.5,4,1.96,3192,3.69,21.12,Bad,3,1
8/16/2020 15:01,29.06,9.35,5,1.88,3225,3.71,20.33,Bad,3,1
8/16/2020 15:03,30.37,9.05,4,1.8,3098,3.65,23.34,Bad,3,1
8/16/2020 15:05,31.81,9.26,4,1.65,2785,3.5,30.8,Bad,3,1
8/16/2020 15:06,-127,9.57,4,1.66,63567,-2.04,21.12,Bad,3,1
8/16/2020 15:08,32.19,9.21,5,1.85,2641,3.42,34.27,Bad,3,1
8/16/2020 15:10,32.13,10.04,4,1.89,3691,3.9,8.94,Very Bad,4,1
8/16/2020 15:11,32.19,9.88,5,2.05,3644,3.88,10.07,Very Bad,4,1
8/16/2020 15:13,32.19,10.16,5,2.06,3608,3.87,10.88,Very Bad,4,1
8/16/2020 15:15,32.19,9.79,5,1.12,3555,3.85,12.22,Very Bad,4,1
8/16/2020 15:16,32.19,9.89,3,0.99,3608,3.87,10.95,Very Bad,4,1
8/16/2020 15:18,32.06,10.06,4,1,3593,3.86,11.31,Very Bad,4,1
8/16/2020 15:20,32,10.01,4,0.98,3639,3.88,10.22,Very Bad,4,1
8/16/2020 15:21,32,9.98,4,1.06,3658,3.89,9.73,Very Bad,4,1
8/16/2020 15:23,31.94,10,4,1.12,3873,3.98,4.56,Very Bad,4,1
8/16/2020 15:25,32,10.13,4,1.18,3842,3.96,5.29,Very Bad,4,1
8/16/2020 15:26,32,10.07,5,1.26,3918,3.99,3.45,Very Bad,4,1
8/16/2020 15:28,32,10.23,4,1.32,3957,4.01,2.81,Very Bad,4,1
